filepath,start,end,scientific_name,common_name,confidence,lat,lon,week,overlap,sensitivity,min_conf,species_list,model
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,432.0,435.0,Empidonax difficilis,Pacific-slope Flycatcher,0.9474,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,432.0,435.0,Setophaga occidentalis,Hermit Warbler,0.1270,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,435.0,438.0,Catharus ustulatus,Swainson's Thrush,0.2221,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,438.0,441.0,Catharus ustulatus,Swainson's Thrush,0.6886,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,441.0,444.0,Empidonax difficilis,Pacific-slope Flycatcher,0.5762,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,444.0,447.0,Catharus ustulatus,Swainson's Thrush,0.8483,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,447.0,450.0,Catharus ustulatus,Swainson's Thrush,0.8146,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,450.0,453.0,Brachyramphus marmoratus,Marbled Murrelet,0.1829,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,450.0,453.0,Empidonax difficilis,Pacific-slope Flycatcher,0.1194,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,453.0,456.0,Catharus ustulatus,Swainson's Thrush,0.8156,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,456.0,459.0,Catharus ustulatus,Swainson's Thrush,0.2271,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,459.0,462.0,Catharus ustulatus,Swainson's Thrush,0.8948,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,462.0,465.0,Setophaga occidentalis,Hermit Warbler,0.1992,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,465.0,468.0,Catharus ustulatus,Swainson's Thrush,0.5716,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,465.0,468.0,Setophaga occidentalis,Hermit Warbler,0.1289,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,468.0,471.0,Catharus ustulatus,Swainson's Thrush,0.9718,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,471.0,474.0,Catharus ustulatus,Swainson's Thrush,0.9414,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,474.0,477.0,Catharus ustulatus,Swainson's Thrush,0.5848,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,477.0,480.0,Empidonax difficilis,Pacific-slope Flycatcher,0.1465,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,480.0,483.0,Catharus ustulatus,Swainson's Thrush,0.5545,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,483.0,486.0,Catharus ustulatus,Swainson's Thrush,0.9401,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,489.0,492.0,Catharus ustulatus,Swainson's Thrush,0.8894,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,492.0,495.0,Empidonax difficilis,Pacific-slope Flycatcher,0.4189,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,495.0,498.0,Catharus ustulatus,Swainson's Thrush,0.7284,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,501.0,504.0,Catharus ustulatus,Swainson's Thrush,0.9617,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,504.0,507.0,Catharus ustulatus,Swainson's Thrush,0.1520,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,504.0,507.0,Empidonax difficilis,Pacific-slope Flycatcher,0.1033,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,507.0,510.0,Catharus ustulatus,Swainson's Thrush,0.7479,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,51.0,54.0,Catharus ustulatus,Swainson's Thrush,0.9953,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,510.0,513.0,Catharus ustulatus,Swainson's Thrush,0.9157,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,513.0,516.0,Catharus ustulatus,Swainson's Thrush,0.6113,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,513.0,516.0,Empidonax difficilis,Pacific-slope Flycatcher,0.3259,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,516.0,519.0,Catharus ustulatus,Swainson's Thrush,0.7305,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,519.0,522.0,Catharus ustulatus,Swainson's Thrush,0.9590,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,522.0,525.0,Catharus ustulatus,Swainson's Thrush,0.9992,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,525.0,528.0,Catharus ustulatus,Swainson's Thrush,0.6177,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,528.0,531.0,Catharus ustulatus,Swainson's Thrush,0.7471,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,531.0,534.0,Catharus ustulatus,Swainson's Thrush,0.4647,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,534.0,537.0,Catharus ustulatus,Swainson's Thrush,0.9936,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,537.0,540.0,Catharus ustulatus,Swainson's Thrush,0.2767,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,543.0,546.0,Catharus ustulatus,Swainson's Thrush,0.1760,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,546.0,549.0,Catharus ustulatus,Swainson's Thrush,0.9651,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,549.0,552.0,Catharus ustulatus,Swainson's Thrush,0.9601,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,555.0,558.0,Catharus ustulatus,Swainson's Thrush,0.9189,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,558.0,561.0,Empidonax difficilis,Pacific-slope Flycatcher,0.2788,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,558.0,561.0,Catharus ustulatus,Swainson's Thrush,0.1191,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,558.0,561.0,Setophaga occidentalis,Hermit Warbler,0.1009,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,561.0,564.0,Catharus ustulatus,Swainson's Thrush,0.9168,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,564.0,567.0,Empidonax difficilis,Pacific-slope Flycatcher,0.8864,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,567.0,570.0,Catharus ustulatus,Swainson's Thrush,0.8651,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,57.0,60.0,Catharus ustulatus,Swainson's Thrush,0.9024,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,570.0,573.0,Empidonax difficilis,Pacific-slope Flycatcher,0.9726,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,573.0,576.0,Catharus ustulatus,Swainson's Thrush,0.8731,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,576.0,579.0,Empidonax difficilis,Pacific-slope Flycatcher,0.7133,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,579.0,582.0,Catharus ustulatus,Swainson's Thrush,0.4548,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,582.0,585.0,Catharus ustulatus,Swainson's Thrush,0.6593,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,582.0,585.0,Empidonax difficilis,Pacific-slope Flycatcher,0.2689,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,585.0,588.0,Catharus ustulatus,Swainson's Thrush,0.9371,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,588.0,591.0,Catharus ustulatus,Swainson's Thrush,0.9919,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,597.0,600.0,Catharus ustulatus,Swainson's Thrush,0.7825,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,60.0,63.0,Catharus ustulatus,Swainson's Thrush,0.9963,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,63.0,66.0,Catharus ustulatus,Swainson's Thrush,0.9318,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,63.0,66.0,Ixoreus naevius,Varied Thrush,0.2387,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,66.0,69.0,Catharus ustulatus,Swainson's Thrush,0.9791,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,69.0,72.0,Catharus ustulatus,Swainson's Thrush,0.6033,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,69.0,72.0,Setophaga townsendi,Townsend's Warbler,0.1424,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,72.0,75.0,Troglodytes pacificus,Pacific Wren,0.1131,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,75.0,78.0,Catharus ustulatus,Swainson's Thrush,0.2205,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,78.0,81.0,Catharus ustulatus,Swainson's Thrush,0.9111,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,87.0,90.0,Catharus ustulatus,Swainson's Thrush,0.9521,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,93.0,96.0,Catharus ustulatus,Swainson's Thrush,0.8281,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
C:/Users/JKauphusman/Desktop/Scripts/Bird_Scanner/example-audio-directory/Rivendell_20210623_113602.wav,99.0,102.0,Catharus ustulatus,Swainson's Thrush,0.2964,46.0992,-123.8765,25,0.0,1.0,0.1,None,BirdNET_GLOBAL_2K_V2.1_Model_FP32.tflite
